Mode: FUNC_078  Corner: FUNC_0.78V_SETUP
Scenario: FUNC_0.78V_SETUP
Constraint: max_capacitance

Category Summary
Category,VIOLATED
SRAM,16384
Power_Switch,88
Level_Shifter,2
BUF,5564
INV,62
mem,1116
others,464

Category,Type,Name,Required,Actual,Slack,Violation
SRAM,NET,bit_secure_9_slice_8_t_din2piso[3],0.025,1.299,-1.274,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_8_nibble_0/O1[3],0.025,1.299,-1.274,VIOLATED
Power_Switch,NET,piso_secure_0/power_ack_signals_20_243,8.000,9.274,-1.274,VIOLATED
Power_Switch,PIN,PIN: piso_secure_0/headerfooter_snps_PD_PISO_SECURE__SW_PISO_SECURE_snps_HEAD2X16_HVT_R602_C48_1561/SLEEPOUT,8.000,9.274,-1.274,VIOLATED
BUF,NET,compile_ZBUF_69_2800,16.000,17.274,-1.274,VIOLATED
BUF,PIN,PIN: compile_ZBUF_69_inst_249600/Y,16.000,17.274,-1.274,VIOLATED
SRAM,NET,bit_secure_10_slice_18_t_din2piso[9],0.025,1.299,-1.274,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_18_nibble_1/O1[1],0.025,1.299,-1.274,VIOLATED
SRAM,NET,bit_secure_0_slice_25_t_din2piso[3],0.025,1.298,-1.273,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_25_nibble_0/O1[3],0.025,1.298,-1.273,VIOLATED
BUF,NET,compile_HFSNET_10912,32.000,33.273,-1.273,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_153_145288/Y,32.000,33.273,-1.273,VIOLATED
SRAM,NET,bit_secure_13_slice_1_t_din2piso[11],0.025,1.298,-1.273,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_1_nibble_1/O1[3],0.025,1.298,-1.273,VIOLATED
mem,NET,bit_secure_11_slice_18_pout_addr2mem[3],16.000,17.273,-1.273,VIOLATED
mem,PIN,PIN: bit_secure_11_slice_18_sync_add2mem_dut_sync_sync_out_reg_3_/Q,16.000,17.273,-1.273,VIOLATED
SRAM,NET,bit_secure_10_slice_6_t_din2piso[10],0.025,1.298,-1.273,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_6_nibble_1/O1[2],0.025,1.298,-1.273,VIOLATED
SRAM,NET,bit_secure_8_slice_15_t_din2piso[15],0.025,1.298,-1.273,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_15_nibble_1/O2[3],0.025,1.298,-1.273,VIOLATED
BUF,NET,compile_ZBUF_52_7284,32.000,33.272,-1.272,VIOLATED
BUF,PIN,PIN: compile_ZBUF_52_inst_257052/Y,32.000,33.272,-1.272,VIOLATED
BUF,NET,compile_HFSNET_4270,32.000,33.272,-1.272,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_53_138360/Y,32.000,33.272,-1.272,VIOLATED
BUF,NET,compile_ZBUF_44_2677,16.000,17.271,-1.271,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_249368/Y,16.000,17.271,-1.271,VIOLATED
SRAM,NET,bit_secure_12_slice_30_t_din2piso[12],0.025,1.295,-1.270,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_30_nibble_1/O2[0],0.025,1.295,-1.270,VIOLATED
SRAM,NET,bit_secure_5_slice_27_t_din2piso[13],0.025,1.295,-1.270,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_27_nibble_1/O2[1],0.025,1.295,-1.270,VIOLATED
SRAM,NET,bit_secure_5_slice_0_t_din2piso[3],0.025,1.294,-1.269,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_0_nibble_0/O1[3],0.025,1.294,-1.269,VIOLATED
SRAM,NET,bit_secure_12_slice_3_t_din2piso[6],0.025,1.294,-1.269,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_3_nibble_0/O2[2],0.025,1.294,-1.269,VIOLATED
SRAM,NET,bit_secure_10_slice_10_t_din2piso[10],0.025,1.294,-1.269,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_10_nibble_1/O1[2],0.025,1.294,-1.269,VIOLATED
SRAM,NET,bit_secure_8_slice_4_t_din2piso[3],0.025,1.294,-1.269,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_4_nibble_0/O1[3],0.025,1.294,-1.269,VIOLATED
BUF,NET,compile_HFSNET_35792,32.000,33.269,-1.269,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_183155/Y,32.000,33.269,-1.269,VIOLATED
SRAM,NET,bit_secure_3_slice_18_t_din2piso[2],0.025,1.294,-1.269,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_18_nibble_0/O1[2],0.025,1.294,-1.269,VIOLATED
BUF,NET,compile_ZBUF_44_4707,16.000,17.268,-1.268,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_252752/Y,16.000,17.268,-1.268,VIOLATED
BUF,NET,compile_ZBUF_44_7022,16.000,17.268,-1.268,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_256550/Y,16.000,17.268,-1.268,VIOLATED
SRAM,NET,bit_secure_12_slice_30_t_din2piso[5],0.025,1.293,-1.268,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_30_nibble_0/O2[1],0.025,1.293,-1.268,VIOLATED
BUF,NET,compile_HFSNET_37950,32.000,33.268,-1.268,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_185319/Y,32.000,33.268,-1.268,VIOLATED
BUF,NET,bit_secure_11_slice_4_sipo_bit/compile_HFSNET_22,32.000,33.267,-1.267,VIOLATED
BUF,PIN,PIN: bit_secure_11_slice_4_sipo_bit/compile_HFSBUF_99_169824/Y,32.000,33.267,-1.267,VIOLATED
SRAM,NET,bit_secure_2_slice_22_t_din2piso[14],0.025,1.292,-1.267,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_22_nibble_1/O2[2],0.025,1.292,-1.267,VIOLATED
SRAM,NET,bit_secure_7_slice_26_t_din2piso[13],0.025,1.292,-1.267,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_26_nibble_1/O2[1],0.025,1.292,-1.267,VIOLATED
SRAM,NET,bit_secure_10_slice_15_t_din2piso[12],0.025,1.292,-1.267,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_15_nibble_1/O2[0],0.025,1.292,-1.267,VIOLATED
mem,NET,bit_secure_4_slice_20_pout_addr2mem[0],16.000,17.266,-1.266,VIOLATED
mem,PIN,PIN: bit_secure_4_slice_20_sync_add2mem_dut_sync_sync_out_reg_0_/Q,16.000,17.266,-1.266,VIOLATED
SRAM,NET,bit_secure_3_slice_14_t_din2piso[5],0.025,1.291,-1.266,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_14_nibble_0/O2[1],0.025,1.291,-1.266,VIOLATED
SRAM,NET,bit_secure_12_slice_9_t_din2piso[2],0.025,1.291,-1.266,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_9_nibble_0/O1[2],0.025,1.291,-1.266,VIOLATED
BUF,NET,bit_secure_9_slice_9_iso7537,32.000,33.266,-1.266,VIOLATED
BUF,PIN,PIN: bit_secure_9_slice_9_sipo_bit/compile_HFSBUF_7_168384/Y,32.000,33.266,-1.266,VIOLATED
SRAM,NET,bit_secure_12_slice_31_t_din2piso[10],0.025,1.290,-1.265,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_31_nibble_1/O1[2],0.025,1.290,-1.265,VIOLATED
BUF,NET,compile_ZBUF_44_7100,64.000,65.264,-1.264,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_256681/Y,64.000,65.264,-1.264,VIOLATED
BUF,NET,compile_ZBUF_44_6176,16.000,17.264,-1.264,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_255152/Y,16.000,17.264,-1.264,VIOLATED
SRAM,NET,bit_secure_1_slice_2_t_din2piso[1],0.025,1.289,-1.264,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_2_nibble_0/O1[1],0.025,1.289,-1.264,VIOLATED
BUF,NET,compile_HFSNET_21739,16.000,17.263,-1.263,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_96_156649/Y,16.000,17.263,-1.263,VIOLATED
SRAM,NET,bit_secure_7_slice_31_t_din2piso[15],0.025,1.287,-1.262,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_31_nibble_1/O2[3],0.025,1.287,-1.262,VIOLATED
BUF,NET,compile_HFSNET_21233,16.000,17.261,-1.261,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_156135/Y,16.000,17.261,-1.261,VIOLATED
SRAM,NET,bit_secure_12_slice_15_t_din2piso[14],0.025,1.285,-1.260,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_15_nibble_1/O2[2],0.025,1.285,-1.260,VIOLATED
SRAM,NET,bit_secure_7_slice_0_t_din2piso[2],0.025,1.284,-1.259,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_0_nibble_0/O1[2],0.025,1.284,-1.259,VIOLATED
BUF,NET,compile_ZBUF_44_4124,16.000,17.259,-1.259,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_251820/Y,16.000,17.259,-1.259,VIOLATED
BUF,NET,bit_secure_7_slice_14_sipo_bit/compile_HFSNET_8,32.000,33.259,-1.259,VIOLATED
BUF,PIN,PIN: bit_secure_7_slice_14_sipo_bit/compile_HFSBUF_62_170364/Y,32.000,33.259,-1.259,VIOLATED
BUF,NET,compile_ZBUF_2_7357,16.000,17.259,-1.259,VIOLATED
BUF,PIN,PIN: compile_ZBUF_2_inst_280227/Y,16.000,17.259,-1.259,VIOLATED
BUF,NET,compile_HFSNET_721,16.000,17.258,-1.258,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_181646/Y,16.000,17.258,-1.258,VIOLATED
SRAM,NET,bit_secure_8_slice_4_t_din2piso[7],0.025,1.283,-1.258,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_4_nibble_0/O2[3],0.025,1.283,-1.258,VIOLATED
BUF,NET,compile_ZBUF_52_6636,16.000,17.258,-1.258,VIOLATED
BUF,PIN,PIN: compile_ZBUF_52_inst_255899/Y,16.000,17.258,-1.258,VIOLATED
BUF,NET,compile_HFSNET_47498,16.000,17.258,-1.258,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_32_195231/Y,16.000,17.258,-1.258,VIOLATED
BUF,NET,compile_HFSNET_27423,32.000,33.258,-1.258,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_26_165870/Y,32.000,33.258,-1.258,VIOLATED
SRAM,NET,bit_secure_1_slice_30_t_din2piso[12],0.025,1.283,-1.258,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_30_nibble_1/O2[0],0.025,1.283,-1.258,VIOLATED
SRAM,NET,bit_secure_5_slice_14_t_din2piso[12],0.025,1.282,-1.257,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_14_nibble_1/O2[0],0.025,1.282,-1.257,VIOLATED
SRAM,NET,bit_secure_2_slice_15_t_din2piso[12],0.025,1.281,-1.256,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_15_nibble_1/O2[0],0.025,1.281,-1.256,VIOLATED
BUF,NET,bit_secure_12_slice_29_sipo_bit/compile_HFSNET_24,32.000,33.255,-1.255,VIOLATED
BUF,PIN,PIN: bit_secure_12_slice_29_sipo_bit/compile_HFSBUF_92_169859/Y,32.000,33.255,-1.255,VIOLATED
others,NET,aps_rename_38831_,8.000,9.255,-1.255,VIOLATED
others,PIN,PIN: bit_secure_14_snps_PD_PISO_SECURE__ISO_PISO_OUT_snps_doutISO_PISO_OUT/Y,8.000,9.255,-1.255,VIOLATED
SRAM,NET,bit_secure_12_slice_22_t_din2piso[7],0.025,1.280,-1.255,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_22_nibble_0/O2[3],0.025,1.280,-1.255,VIOLATED
BUF,NET,compile_HFSNET_21936,16.000,17.254,-1.254,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_44_156853/Y,16.000,17.254,-1.254,VIOLATED
BUF,NET,compile_ZBUF_2_2782,32.000,33.254,-1.254,VIOLATED
BUF,PIN,PIN: compile_ZBUF_2_inst_249567/Y,32.000,33.254,-1.254,VIOLATED
SRAM,NET,bit_secure_7_slice_18_t_din2piso[14],0.025,1.279,-1.254,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_18_nibble_1/O2[2],0.025,1.279,-1.254,VIOLATED
SRAM,NET,bit_secure_6_slice_23_t_din2piso[13],0.025,1.278,-1.253,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_23_nibble_1/O2[1],0.025,1.278,-1.253,VIOLATED
BUF,NET,compile_ZBUF_67_1140,16.000,17.251,-1.251,VIOLATED
BUF,PIN,PIN: compile_ZBUF_67_inst_246289/Y,16.000,17.251,-1.251,VIOLATED
mem,NET,bit_secure_9_slice_0_pout2mem[14],16.000,17.250,-1.250,VIOLATED
mem,PIN,PIN: bit_secure_9_slice_0_sync_data2mem_dut_sync_sync_out_reg_14_/Q,16.000,17.250,-1.250,VIOLATED
SRAM,NET,bit_secure_1_slice_1_t_din2piso[15],0.025,1.275,-1.250,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_1_nibble_1/O2[3],0.025,1.275,-1.250,VIOLATED
SRAM,NET,bit_secure_2_slice_18_t_din2piso[15],0.025,1.273,-1.248,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_18_nibble_1/O2[3],0.025,1.273,-1.248,VIOLATED
SRAM,NET,bit_secure_3_slice_18_t_din2piso[1],0.025,1.273,-1.248,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_18_nibble_0/O1[1],0.025,1.273,-1.248,VIOLATED
SRAM,NET,bit_secure_13_slice_0_t_din2piso[10],0.025,1.272,-1.247,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_0_nibble_1/O1[2],0.025,1.272,-1.247,VIOLATED
BUF,NET,compile_HFSNET_10669,32.000,33.247,-1.247,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_176_145033/Y,32.000,33.247,-1.247,VIOLATED
BUF,NET,compile_HFSNET_40433,16.000,17.247,-1.247,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_187806/Y,16.000,17.247,-1.247,VIOLATED
SRAM,NET,bit_secure_5_slice_14_t_din2piso[15],0.025,1.272,-1.247,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_14_nibble_1/O2[3],0.025,1.272,-1.247,VIOLATED
BUF,NET,compile_ZBUF_44_5392,16.000,17.245,-1.245,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_253885/Y,16.000,17.245,-1.245,VIOLATED
SRAM,NET,bit_secure_8_slice_30_t_din2piso[15],0.025,1.270,-1.245,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_30_nibble_1/O2[3],0.025,1.270,-1.245,VIOLATED
BUF,NET,bit_secure_14_sipo_slice_last/compile_HFSNET_23,82.000,83.245,-1.245,VIOLATED
BUF,PIN,PIN: bit_secure_14_sipo_slice_last/compile_HFSBUF_285_175453/Y,82.000,83.245,-1.245,VIOLATED
BUF,NET,compile_ZBUF_21_6716,16.000,17.244,-1.244,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_256021/Y,16.000,17.244,-1.244,VIOLATED
BUF,NET,compile_HFSNET_35949,32.000,33.244,-1.244,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_44_183312/Y,32.000,33.244,-1.244,VIOLATED
SRAM,NET,bit_secure_1_slice_2_t_din2piso[10],0.025,1.269,-1.244,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_2_nibble_1/O1[2],0.025,1.269,-1.244,VIOLATED
BUF,NET,compile_HFSNET_43544,16.000,17.242,-1.242,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_190952/Y,16.000,17.242,-1.242,VIOLATED
BUF,NET,compile_ZBUF_44_6076,16.000,17.242,-1.242,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_254996/Y,16.000,17.242,-1.242,VIOLATED
SRAM,NET,bit_secure_14_slice_15_t_din2piso[9],0.025,1.266,-1.241,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_15_nibble_1/O1[1],0.025,1.266,-1.241,VIOLATED
BUF,NET,compile_ZBUF_44_815,32.000,33.241,-1.241,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_245462/Y,32.000,33.241,-1.241,VIOLATED
SRAM,NET,bit_secure_4_slice_18_t_din2piso[9],0.025,1.265,-1.240,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_18_nibble_1/O1[1],0.025,1.265,-1.240,VIOLATED
SRAM,NET,bit_secure_1_slice_14_t_din2piso[10],0.025,1.265,-1.240,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_14_nibble_1/O1[2],0.025,1.265,-1.240,VIOLATED
SRAM,NET,bit_secure_10_slice_14_t_din2piso[6],0.025,1.265,-1.240,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_14_nibble_0/O2[2],0.025,1.265,-1.240,VIOLATED
BUF,NET,compile_ZBUF_44_5500,16.000,17.239,-1.239,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_254050/Y,16.000,17.239,-1.239,VIOLATED
SRAM,NET,bit_secure_9_slice_1_t_din2piso[11],0.025,1.263,-1.238,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_1_nibble_1/O1[3],0.025,1.263,-1.238,VIOLATED
SRAM,NET,bit_secure_10_slice_3_t_din2piso[9],0.025,1.262,-1.237,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_3_nibble_1/O1[1],0.025,1.262,-1.237,VIOLATED
SRAM,NET,bit_secure_1_slice_0_t_din2piso[14],0.025,1.262,-1.237,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_0_nibble_1/O2[2],0.025,1.262,-1.237,VIOLATED
BUF,NET,compile_HFSNET_6476,32.000,33.237,-1.237,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_56_140650/Y,32.000,33.237,-1.237,VIOLATED
BUF,NET,compile_HFSNET_21295,16.000,17.235,-1.235,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_44_156197/Y,16.000,17.235,-1.235,VIOLATED
BUF,NET,compile_ZBUF_44_1725,16.000,17.233,-1.233,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_247681/Y,16.000,17.233,-1.233,VIOLATED
BUF,NET,compile_HFSNET_36380,32.000,33.232,-1.232,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_183743/Y,32.000,33.232,-1.232,VIOLATED
mem,NET,bit_secure_9_slice_14_pout2mem[4],16.000,17.232,-1.232,VIOLATED
mem,PIN,PIN: bit_secure_9_slice_14_sync_data2mem_dut_sync_sync_out_reg_4_/Q,16.000,17.232,-1.232,VIOLATED
BUF,NET,bit_secure_8_slice_24_sipo_bit/compile_HFSNET_1,32.000,33.232,-1.232,VIOLATED
BUF,PIN,PIN: bit_secure_8_slice_24_sipo_bit/compile_HFSBUF_21_156807/Y,32.000,33.232,-1.232,VIOLATED
mem,NET,bit_secure_6_slice_22_sync_datafrommem_dut_sync_t_sync_out[14],8.000,9.232,-1.232,VIOLATED
mem,PIN,PIN: bit_secure_6_slice_22_sync_datafrommem_dut_sync_t_sync_out_reg_14_/Q,8.000,9.232,-1.232,VIOLATED
BUF,NET,compile_HFSNET_14409,32.000,33.230,-1.230,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_128_148924/Y,32.000,33.230,-1.230,VIOLATED
BUF,NET,compile_ZBUF_21_4131,16.000,17.229,-1.229,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_251832/Y,16.000,17.229,-1.229,VIOLATED
BUF,NET,compile_HFSNET_14009,32.000,33.228,-1.228,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_168_148506/Y,32.000,33.228,-1.228,VIOLATED
SRAM,NET,bit_secure_2_slice_24_t_din2piso[12],0.025,1.253,-1.228,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_24_nibble_1/O2[0],0.025,1.253,-1.228,VIOLATED
BUF,NET,compile_HFSNET_39437,16.000,17.228,-1.228,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_2_186810/Y,16.000,17.228,-1.228,VIOLATED
SRAM,NET,bit_secure_0_slice_6_t_din2piso[1],0.025,1.252,-1.227,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_6_nibble_0/O1[1],0.025,1.252,-1.227,VIOLATED
BUF,NET,compile_HFSNET_36685,16.000,17.227,-1.227,VIOLATED
BUF,PIN,PIN: compile_HFSBUF_21_184052/Y,16.000,17.227,-1.227,VIOLATED
SRAM,NET,bit_secure_1_slice_6_t_din2piso[12],0.025,1.251,-1.226,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_6_nibble_1/O2[0],0.025,1.251,-1.226,VIOLATED
BUF,NET,compile_ZBUF_44_4591,16.000,17.226,-1.226,VIOLATED
BUF,PIN,PIN: compile_ZBUF_44_inst_252555/Y,16.000,17.226,-1.226,VIOLATED
SRAM,NET,bit_secure_1_slice_0_t_din2piso[6],0.025,1.249,-1.224,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_0_nibble_0/O2[2],0.025,1.249,-1.224,VIOLATED
SRAM,NET,bit_secure_4_slice_7_t_din2piso[1],0.025,1.249,-1.224,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_7_nibble_0/O1[1],0.025,1.249,-1.224,VIOLATED
BUF,NET,bit_secure_6_slice_24_sipo_bit/compile_ZBUF_17_1230,64.000,65.223,-1.223,VIOLATED
BUF,PIN,PIN: bit_secure_6_slice_24_sipo_bit/compile_ZBUF_17_inst_246639/Y,64.000,65.223,-1.223,VIOLATED
mem,NET,bit_secure_10_slice_7_pout2mem[9],16.000,17.223,-1.223,VIOLATED
mem,PIN,PIN: bit_secure_10_slice_7_sync_data2mem_dut_sync_sync_out_reg_9_/Q,16.000,17.223,-1.223,VIOLATED
SRAM,NET,bit_secure_5_slice_23_t_din2piso[14],0.025,1.248,-1.223,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_23_nibble_1/O2[2],0.025,1.248,-1.223,VIOLATED
BUF,NET,compile_ZBUF_69_2257,16.000,17.222,-1.222,VIOLATED
BUF,PIN,PIN: compile_ZBUF_69_inst_248654/Y,16.000,17.222,-1.222,VIOLATED
SRAM,NET,bit_secure_7_slice_30_t_din2piso[7],0.025,1.247,-1.222,VIOLATED
SRAM,PIN,PIN: bit_secure_7_slice_30_nibble_0/O2[3],0.025,1.247,-1.222,VIOLATED
BUF,NET,bit_secure_13_slice_11_iso10255,32.000,33.222,-1.222,VIOLATED
BUF,PIN,PIN: bit_secure_13_slice_11_sipo_bit/compile_HFSBUF_7_163467/Y,32.000,33.222,-1.222,VIOLATED
SRAM,NET,bit_secure_12_slice_22_t_din2piso[5],0.025,1.247,-1.222,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_22_nibble_0/O2[1],0.025,1.247,-1.222,VIOLATED
SRAM,NET,bit_secure_2_slice_8_t_din2piso[11],0.025,1.246,-1.221,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_8_nibble_1/O1[3],0.025,1.246,-1.221,VIOLATED
BUF,NET,compile_ZBUF_21_7012,32.000,33.221,-1.221,VIOLATED
BUF,PIN,PIN: compile_ZBUF_21_inst_256536/Y,32.000,33.221,-1.221,VIOLATED
SRAM,NET,bit_secure_1_slice_10_t_din2piso[13],0.025,1.246,-1.221,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_10_nibble_1/O2[1],0.025,1.246,-1.221,VIOLATED
SRAM,NET,bit_secure_1_slice_10_t_din2piso[11],0.025,1.245,-1.220,VIOLATED
SRAM,PIN,PIN: bit_secure_1_slice_10_nibble_1/O1[3],0.025,1.245,-1.220,VIOLATED
SRAM,NET,bit_secure_0_slice_6_t_din2piso[6],0.025,1.245,-1.220,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_6_nibble_0/O2[2],0.025,1.245,-1.220,VIOLATED
SRAM,NET,bit_secure_14_slice_14_t_din2piso[7],0.025,1.245,-1.220,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_14_nibble_0/O2[3],0.025,1.245,-1.220,VIOLATED
SRAM,NET,bit_secure_12_slice_22_t_din2piso[8],0.025,1.245,-1.220,VIOLATED
SRAM,PIN,PIN: bit_secure_12_slice_22_nibble_1/O1[0],0.025,1.245,-1.220,VIOLATED
SRAM,NET,bit_secure_13_slice_1_t_din2piso[9],0.025,1.245,-1.220,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_1_nibble_1/O1[1],0.025,1.245,-1.220,VIOLATED
SRAM,NET,bit_secure_4_slice_7_t_din2piso[2],0.025,1.245,-1.220,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_7_nibble_0/O1[2],0.025,1.245,-1.220,VIOLATED
SRAM,NET,bit_secure_5_slice_11_t_din2piso[0],0.025,1.244,-1.219,VIOLATED
SRAM,PIN,PIN: bit_secure_5_slice_11_nibble_0/O1[0],0.025,1.244,-1.219,VIOLATED
SRAM,NET,bit_secure_10_slice_7_t_din2piso[7],0.025,1.244,-1.219,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_7_nibble_0/O2[3],0.025,1.244,-1.219,VIOLATED
SRAM,NET,bit_secure_3_slice_16_t_din2piso[2],0.025,1.243,-1.218,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_16_nibble_0/O1[2],0.025,1.243,-1.218,VIOLATED
SRAM,NET,bit_secure_3_slice_14_t_din2piso[14],0.025,1.242,-1.217,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_14_nibble_1/O2[2],0.025,1.242,-1.217,VIOLATED
BUF,NET,bit_secure_10_slice_28_sipo_bit/compile_HFSNET_14,32.000,33.216,-1.216,VIOLATED
BUF,PIN,PIN: bit_secure_10_slice_28_sipo_bit/compile_HFSBUF_48_169657/Y,32.000,33.216,-1.216,VIOLATED
SRAM,NET,bit_secure_3_slice_18_t_din2piso[0],0.025,1.241,-1.216,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_18_nibble_0/O1[0],0.025,1.241,-1.216,VIOLATED
BUF,NET,bit_secure_14_slice_out[22],32.000,33.215,-1.215,VIOLATED
BUF,PIN,PIN: bit_secure_14_slice_22_piso_bit/compile_HFSBUF_35_169230/Y,32.000,33.215,-1.215,VIOLATED
SRAM,NET,bit_secure_10_slice_15_t_din2piso[2],0.025,1.240,-1.215,VIOLATED
SRAM,PIN,PIN: bit_secure_10_slice_15_nibble_0/O1[2],0.025,1.240,-1.215,VIOLATED
SRAM,NET,bit_secure_2_slice_12_t_din2piso[15],0.025,1.239,-1.214,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_12_nibble_1/O2[3],0.025,1.239,-1.214,VIOLATED
SRAM,NET,bit_secure_14_slice_23_t_din2piso[2],0.025,1.239,-1.214,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_23_nibble_0/O1[2],0.025,1.239,-1.214,VIOLATED
SRAM,NET,bit_secure_11_slice_16_t_din2piso[10],0.025,1.239,-1.214,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_16_nibble_1/O1[2],0.025,1.239,-1.214,VIOLATED
SRAM,NET,bit_secure_3_slice_31_t_din2piso[13],0.025,1.239,-1.214,VIOLATED
SRAM,PIN,PIN: bit_secure_3_slice_31_nibble_1/O2[1],0.025,1.239,-1.214,VIOLATED
BUF,NET,compile_ZBUF_21_7206,16.000,17.214,-1.214,VIOLATED
